Actual,Liberatore_NB,360Security,6Rooms,80sMovie,9YinZhenJing,Anghami,BaiDu,Crackle,eBay,EFood,FrostWire,FsecureFreedomeVPN,Go90,Google+,GoogleAllo,GoogleCast,GoogleMap,GooglePhotos,GooglePlay,GroupMe,Guvera,Hangouts,HidemanVPN,Hidemyass,Hooq,HotSpot,IFengNews,InterVoip,LRR,MeinO2,Minecraft,Mobily,Narutom,NetTalk,NileFM,Palringo,PaltalkScene,PrivateTunnelVPN,PureVPN,QianXunYingShi,QQ,QQReader,RaidCall,Repubblica,RiyadBank,Ryanair,SayHi,Shadowsocks,SmartVoip,Sogou
RaidCall	6Rooms	0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HotSpot	HotSpot	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
QQ	InterVoip	0.00014186,0.00000001,0.00006543,0.00003084,0.00000088,0,0.00000079,0.00013594,0.00000001,0.00035162,0.00010995,0,0,0.00000015,0,0,0,0,0.00000095,0,0.00000003,0.00029514,0.37086339,0,0.00000083,0.00122829,0.41612338,0.00100533,0,0.00000011,0.00471656,0.00037537,0.16461568,0,0.00000002,0,0,0.00238734,0,0.00241741,0.00006105,0,0.00051731,0,0,0.00000913,0,0.03454315,0.00000204
QQ	QQ	0,0,0,0,0,0,0,0.00000213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.99999787,0,0,0,0,0,0,0,0,0
6Rooms	SmartVoip	0,0.00000024,0.00030623,0.0006239,0.00001445,0,0,0.00000001,0,0.00000004,0,0,0,0.0000021,0,0,0,0,0,0.00000002,0.00000027,0.00233532,0.00000517,0,0,0.00000002,0.0000058,0.00000001,0,0,0.00000007,0.00201216,0.00000229,0,0,0,0,0.00000003,0,0.00182158,0,0,0.00165345,0,0,0.00016424,0,0.9910526,0
SayHi	InterVoip	0.00014289,0,0.0000659,0.00003106,0.00000088,0,0.00000079,0.00012506,0.00000001,0.00035417,0.00011074,0,0,0.00000013,0,0,0,0,0.00000095,0,0.00000003,0.00029107,0.37355033,0,0.00000084,0.00123719,0.41913823,0.00101261,0,0.00000011,0.00475073,0.00037809,0.16580834,0,0.00000002,0,0,0.00240464,0,0.00097751,0.0000286,0,0.00009299,0,0,0.00000951,0,0.02948448,0.00000205
HotSpot	InterVoip	0.0001412,0,0.00006512,0.00006325,0.00000087,0,0.00000078,0.00014036,0.00000001,0.00034997,0.00010943,0,0,0.00000013,0,0,0,0,0.00000094,0,0.00000004,0.00030526,0.36912336,0,0.00000321,0.00122253,0.41417099,0.00100061,0,0.00000011,0.00469443,0.00042424,0.16384333,0,0.00000002,0,0,0.01383137,0,0.00123572,0.00002826,0,0.00009189,0,0,0.00001547,0,0.02913506,0.00000203
FsecureFreedomeVPN	InterVoip	0,0.00000001,0,0,0.00000674,0,0,0.00053065,0.00000015,0,0.00401918,0,0,0,0,0,0,0,0,0,0,0.00043216,0.00000318,0,0.0000011,0.00000001,0.98913048,0.00184616,0.00000012,0.00000056,0.00000004,0.00107298,0.00000141,0,0.00000004,0,0,0.00000002,0,0.00192356,0.00021648,0,0.00079144,0,0,0.00001246,0,0.00000025,0.00001083
NileFM	PaltalkScene	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00067117,0,0,0,0,0,0,0,0,0,0,0,0.00000002,0,0.99932881,0,0,0,0,0,0,0,0,0,0,0,0,0
SayHi	InterVoip	0.00014165,0.00000001,0.00020129,0.00003061,0.00000137,0,0.00000095,0.00087439,0.00000004,0.00036084,0.00010913,0,0,0.00000013,0,0,0,0,0.00000095,0,0.00000003,0.00069364,0.37983762,0,0.00000323,0.00129408,0.41303121,0.0009817,0.00000001,0.00000011,0.00468151,0.00124484,0.16382462,0,0.00000003,0,0,0.00242944,0,0.00101138,0.00002856,0,0.00011011,0,0,0.00004923,0,0.02905488,0.0000024
Hooq	InterVoip	0.00014567,0,0.00006388,0.0000317,0.00000094,0,0.00000081,0.00013289,0.00000001,0.00034984,0.0001129,0,0,0.00000014,0,0,0,0,0.00000101,0,0.00000003,0.00029442,0.3625504,0,0.00000089,0.00130901,0.4273079,0.00103235,0,0.00000012,0.00489314,0.00038546,0.1690402,0,0.00000002,0,0,0.00234955,0,0.00099592,0.00003032,0,0.00009481,0,0,0.00000961,0,0.02886396,0.00000209
6Rooms	LRR	0,0.00151047,0.02194995,0,0,0,0,0.0202248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00114702,0,0,0.95353176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00163599,0,0,0
HotSpot	NetTalk	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00000687,0,0,0.00000056,0,0,0,0,0,0,0,0,0,0.99998777,0,0,0.00000004,0,0.00000407,0,0,0,0,0,0,0,0.00000068,0,0,0
Palringo	InterVoip	0.00006141,0,0.00000021,0.00001367,0.00000066,0,0,0.00004779,0,0.00000114,0.00004704,0,0,0.00000004,0,0,0,0,0.00000048,0,0.00000007,0.0000695,0.16246295,0,0.00000124,0.00018,0.65786134,0.00000441,0,0,0.00001524,0.00000157,0.15966817,0,0.00000008,0,0,0.00849301,0,0.00022375,0.00006115,0,0.00001415,0,0,0.00000478,0,0.01076613,0.00000001
GoogleMap	InterVoip	0.00027738,0,0.00003531,0.00001623,0.00000149,0,0.00000041,0.00013915,0.00000003,0.00018479,0.00005787,0,0,0.0000008,0,0,0,0,0.0000005,0,0.00000008,0.00015787,0.19463226,0,0.00000098,0.00064804,0.6732746,0.00052917,0,0.00000006,0.00248191,0.00072707,0.09123269,0,0.00000001,0,0,0.00133859,0,0.00071858,0.00001498,0,0.0002549,0,0,0.00002792,0,0.03324525,0.00000107
HotSpot	InterVoip	0.00012312,0.00000001,0.00017469,0.00002677,0.00000374,0,0.00000091,0.00027854,0.00000016,0.00031504,0.00009568,0,0,0.00000051,0,0,0,0,0.00000115,0,0.00000003,0.00029591,0.33115528,0,0.00001704,0.00123634,0.36116232,0.00137579,0.00000003,0.0000001,0.00409241,0.00099248,0.26518137,0,0.00000002,0,0,0.00648839,0,0.00097887,0.00002489,0,0.0003544,0,0,0.00027118,0,0.02533568,0.00001714
SayHi	InterVoip	0.00014128,0.00000006,0.00006516,0.00089015,0.00000092,0,0.00000079,0.00012477,0.00000001,0.00035019,0.00010971,0,0,0.00000013,0,0,0,0,0.00000094,0,0.00000003,0.00028619,0.36935087,0,0.00000091,0.00211176,0.41442627,0.00100123,0,0.00000011,0.00469733,0.00037555,0.17248169,0,0.00000002,0,0,0.00242056,0,0.00111849,0.00002942,0,0.00009195,0,0,0.00076844,0,0.02915302,0.00000203
Sogou	InterVoip	0.00013831,0,0.00006782,0.00003007,0.00000104,0,0.0000042,0.0001292,0.00000001,0.00182115,0.00063557,0,0,0.00000015,0,0,0,0,0.00000092,0,0.00000003,0.00038826,0.3615869,0,0.00000082,0.00119757,0.40571479,0.02912864,0.00000002,0.00000011,0.00459859,0.00053149,0.16049811,0,0.00000002,0,0,0.0035516,0,0.00096943,0.00002849,0,0.00042351,0,0,0.00000899,0,0.0285402,0.00000399
GooglePlay	eBay	0,0,0.33299991,0,0.00000037,0.00000067,0,0.5125908,0,0,0,0,0,0,0,0,0,0.00004085,0,0,0,0,0,0.00000149,0,0,0,0,0,0,0,0.00008598,0,0,0,0,0,0.04289509,0,0.10853801,0,0,0,0,0,0.00284683,0,0,0
HidemanVPN	HidemanVPN	0.00003063,0.00000001,0.0000773,0.00088553,0.00000019,0,0.00000117,0.00011392,0.00000009,0.00007593,0.00003124,0,0,0.00000013,0,0,0,0,0.00000028,0,0.00000029,0.78005099,0.08008694,0,0.00000123,0.00026525,0.08986071,0.0002171,0,0.00000002,0.00101853,0.00084394,0.03554831,0,0.00000009,0,0,0.00191088,0,0.00260714,0.00002115,0,0.00001994,0,0.00000001,0.00000932,0,0.00632129,0.00000044
BaiDu	InterVoip	0.000141,0.00000002,0.00006985,0.00062796,0.00000097,0.00000002,0.00000103,0.00013594,0.00000001,0.00034948,0.00010927,0,0,0.00000013,0,0,0,0,0.00000094,0,0.00000004,0.00317898,0.3686026,0,0.00000286,0.00896575,0.41358668,0.0012546,0,0.00000011,0.00468781,0.0003762,0.16361218,0,0.00000002,0,0,0.00259095,0,0.00217491,0.00010533,0,0.00011535,0,0,0.0002124,0,0.02909395,0.00000266
QQReader	InterVoip	0.00016193,0.00000001,0.00006621,0.00003799,0.0000009,0,0.0000008,0.00013308,0.00000001,0.00035386,0.00011324,0,0,0.00000311,0,0,0,0,0.00000126,0,0.00000028,0.00033397,0.37322005,0,0.00000698,0.00125549,0.41876764,0.00101172,0.00000002,0.00000012,0.00474653,0.00041298,0.16566174,0,0.00000002,0,0,0.00247,0,0.0015036,0.00014279,0,0.00009553,0,0.00000001,0.00003766,0,0.02945841,0.00000205
GoogleAllo	QQ	0,0.00000006,0,0,0.00000003,0,0,0.00000159,0,0,0,0,0,0.33157085,0,0,0,0,0,0,0,0.0631133,0,0,0.00000004,0,0.02095628,0,0,0,0,0.04108409,0.01381695,0,0.00001047,0.00000003,0,0,0,0.50311189,0,0,0.00000274,0,0,0.02633168,0,0,0
Anghami	Anghami	0,0,0.00055675,0,0.61643384,0,0,0,0,0,0,0,0,0,0,0,0,0,0.38300909,0,0,0,0,0,0,0,0,0,0,0,0,0.00000032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Narutom	Narutom	0.03023615,0.00003001,0.20507271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01047914,0,0,0,0,0,0.4959866,0,0,0,0,0,0,0,0.25794245,0.00005965,0,0,0,0,0,0,0,0.00019329
eBay	NetTalk	0.00006602,0.00000001,0.00028276,0.00001435,0.00000058,0,0.00000037,0.01297225,0,0.0001669,0.00005116,0,0,0.00000006,0,0,0,0,0.00000044,0,0.00000007,0.01669175,0.17207651,0,0.00000263,0.00228351,0.19364916,0.00046332,0.00000001,0.00000005,0.00219428,0.00017469,0.57458274,0,0.00000001,0,0,0.0062453,0,0.00389166,0.00004482,0,0.00044667,0,0,0.00000747,0,0.01358457,0.00010587
GooglePlay	eBay	0,0,0,0,0,0,0,0.95934881,0,0,0,0,0,0,0,0,0.00000067,0,0,0.00006695,0.00422194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03636163,0,0,0
Repubblica	Hidemyass	0.00012017,0,0.0000479,0.00000713,0.0000012,0,0.0000002,0.00005938,0.00000001,0.00008018,0.00002541,0,0,0.00000003,0,0,0,0,0.00000022,0,0.00000001,0.00007416,0.84907721,0,0.00000022,0.00109199,0.0948897,0.00024417,0,0.00000003,0.00110339,0.00009612,0.03753775,0,0.00000001,0,0,0.0005835,0,0.00033374,0.00000705,0,0.00757836,0,0.00000001,0.00000492,0,0.00703536,0.00000046
QQ	InterVoip	0.00024063,0,0.00006067,0.00003222,0.00000095,0,0.0000007,0.00016047,0,0.00031394,0.00013081,0,0,0.00000021,0,0,0,0,0.00000085,0,0.00000002,0.00023725,0.33111904,0,0.00000084,0.00109666,0.37152865,0.00089759,0,0.00000018,0.0042111,0.00041007,0.1469743,0,0.00000003,0,0,0.00201511,0,0.00140254,0.00002535,0,0.0000896,0,0,0.00000852,0,0.13903987,0.00000182
HotSpot	PureVPN	0.00000001,0.00000038,0,0,0,0,0,0.00000001,0,0.00000002,0.00000001,0,0,0,0,0.00000001,0,0,0,0,0,0.02718391,0.00001963,0,0.00033604,0.00000007,0.00002203,0.00000005,0,0,0.00000025,0.00000002,0.00000871,0,0,0,0,0.94412765,0,0.0282598,0,0,0,0,0,0.00003984,0,0.00000155,0
InterVoip	InterVoip	0,0,0,0,0,0,0,0.00000036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00000027,0,0,0,0.99999759,0,0,0,0,0,0.00000034,0,0,0,0,0,0,0.00000108,0,0,0,0,0,0.00000034,0,0.00000003,0
SayHi	SayHi	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
HidemanVPN	InterVoip	0.00014048,0,0.00007028,0.00003097,0.00000112,0,0.00000084,0.00013359,0.00000001,0.00034765,0.00011037,0,0,0.00000013,0,0,0,0,0.00000094,0,0.00000003,0.00030116,0.38313677,0,0.0000009,0.00147672,0.41206674,0.00100447,0,0.00000011,0.00479017,0.00037171,0.1630109,0,0.00000002,0,0,0.00272593,0,0.00112911,0.00003191,0,0.00019343,0,0,0.00001484,0,0.02890665,0.00000202
QQ	InterVoip	0.00013928,0,0.00006424,0.00003028,0.00001174,0,0.00000095,0.00012182,0.00000001,0.00034523,0.00010795,0,0,0.00000013,0,0,0,0,0.00000093,0,0.00000025,0.00029477,0.36412012,0,0.00000084,0.00120596,0.40855717,0.00662428,0.00000001,0.00000011,0.0046308,0.00036855,0.16162254,0,0.00000002,0,0,0.00254729,0,0.02033441,0.00002854,0,0.00009093,0,0,0.00000869,0,0.02874015,0.000002
QQ	BaiDu	0,0,0,0,0,0.99999981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00000017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00000002,0,0,0,0,0,0,0,0,0
QQReader	InterVoip	0.00014225,0.00000002,0.00006551,0.00003088,0.00000088,0,0.00000079,0.0002469,0.00000001,0.00035205,0.00011008,0,0,0.00000013,0,0,0,0,0.00000095,0,0.00000003,0.00063811,0.37131555,0,0.00000267,0.00122979,0.41663072,0.00100655,0,0.00000011,0.00472231,0.00037583,0.16481638,0,0.00000002,0,0,0.00785747,0,0.00097166,0.00005818,0,0.00009244,0,0,0.0000216,0,0.02930809,0.00000204
PaltalkScene	InterVoip	0.00014293,0,0.00006588,0.00003107,0.00000089,0,0.00000079,0.00012533,0.00000001,0.00035417,0.00011077,0,0,0.00000013,0,0,0,0,0.00000095,0,0.00000003,0.00028884,0.37339895,0,0.00000084,0.00123932,0.41925531,0.0010129,0,0.00000011,0.00475168,0.0003782,0.16585465,0,0.00000002,0,0,0.00240357,0,0.00097778,0.00002866,0,0.00009302,0,0,0.0000091,0,0.02947204,0.00000205
QQ	InterVoip	0.00014248,0.00000001,0.00006572,0.00003097,0.00000088,0,0.00000079,0.00012462,0.00000001,0.00035316,0.00011043,0,0,0.00000013,0,0,0,0,0.00000095,0,0.00000003,0.00034643,0.37248634,0,0.00000099,0.00123367,0.41794439,0.00100973,0,0.00000011,0.0047372,0.00037702,0.16533606,0,0.00000002,0,0,0.00239779,0,0.00376721,0.00002852,0,0.00009273,0,0,0.00000905,0,0.0294005,0.00000205
GooglePlay	InterVoip	0.0001267,0.00000006,0.00005845,0.00003808,0.00002257,0.00000001,0.0000007,0.00201554,0.0000008,0.00031405,0.00376181,0,0,0.00000044,0,0,0,0,0.00000101,0,0.00000081,0.00327773,0.33198102,0,0.00001651,0.00108753,0.37165926,0.00089791,0.00000004,0.00000024,0.00421334,0.00033526,0.14738172,0,0.00000002,0.00000001,0,0.08672793,0,0.01715602,0.00002537,0,0.00265036,0,0,0.00010231,0,0.02614455,0.00000182
Narutom	eBay	0,0.00000495,0.00220334,0,0,0,0,0.99274134,0,0,0,0,0,0,0,0.00000022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00505016,0,0,0,0,0,0,0,0,0
QQ	InterVoip	0.00014266,0.00000009,0.00009512,0.00003101,0.00000089,0,0.0000008,0.00060858,0.00000001,0.00035359,0.00011056,0,0,0.00000013,0,0,0,0,0.00000095,0,0.00000003,0.00028858,0.37294273,0,0.00000085,0.00125825,0.41845649,0.00100118,0,0.00000041,0.00474301,0.000568,0.1659765,0,0.00000003,0.00000007,0,0.00244471,0,0.00135169,0.00007272,0,0.00009451,0,0,0.00001687,0,0.02943652,0.00000244
QQ	NetTalk	0.00001383,0,0.00001939,0.00000301,0.00000009,0,0.00000008,0.00002402,0,0.00003427,0.00010384,0,0,0.0000001,0,0,0,0,0.00000204,0,0,0.00002808,0.03614323,0,0.00000111,0.00011971,0.04055413,0.00065478,0,0.00000001,0.00045966,0.00003658,0.81943533,0,0,0,0,0.00023266,0,0.09925855,0.00001148,0,0.000009,0,0,0.00000203,0,0.0028528,0.0000002
PrivateTunnelVPN	InterVoip	0.06100311,0,0.00029206,0.00014856,0.00000005,0,0.00000005,0.00057981,0.0000001,0.00000361,0.00000113,0.00000007,0,0.00001428,0,0,0,0,0.00001989,0.00000002,0.00000093,0.0142961,0.00380428,0,0.00004448,0.00159508,0.69746118,0.03081885,0.00000041,0,0.00004838,0.00002426,0.00198374,0,0.00000035,0.00000004,0,0.17268729,0,0.01331315,0.00000185,0,0.001483,0,0,0.00007358,0,0.00030027,0.00000002
FsecureFreedomeVPN	InterVoip	0.00014289,0,0.0000659,0.00003106,0.00000088,0,0.00000079,0.00012499,0.00000001,0.00035417,0.00011379,0,0,0.00000013,0,0,0,0,0.00000098,0,0.00000003,0.00028876,0.37355037,0,0.00000084,0.00123719,0.41913827,0.00101261,0,0.00000011,0.00475073,0.00037812,0.16580835,0,0.00000002,0,0,0.00240464,0,0.00097731,0.0000286,0,0.00009299,0,0,0.00000891,0,0.02948448,0.00000205
Anghami	InterVoip	0.00014251,0.00000001,0.00006573,0.00003098,0.00000578,0,0.00000079,0.00012465,0.00000001,0.00035323,0.00011045,0,0,0.00000013,0,0,0,0,0.00000095,0,0.00000014,0.00028799,0.37256393,0,0.00000176,0.00123392,0.41803146,0.00100994,0.00000001,0.00000011,0.00473819,0.00037709,0.1653705,0,0.00000002,0,0,0.00239829,0,0.0035647,0.00005838,0,0.00009281,0,0,0.00000906,0,0.02940662,0.00001984
6Rooms	InterVoip	0.00014545,0.00000001,0.00006566,0.00003846,0.00000089,0,0.00000898,0.00012573,0.00000001,0.00035284,0.00011033,0,0,0.00000013,0,0,0,0,0.00000096,0,0.00000003,0.00032588,0.37214951,0,0.00000084,0.00125028,0.41756646,0.0016581,0.00000001,0.00000011,0.00473292,0.00040043,0.16783275,0,0.00000002,0,0,0.00269302,0,0.00101744,0.00003026,0,0.00010422,0,0,0.00001209,0,0.02937391,0.00000227
Hidemyass	InterVoip	0.00014274,0,0.00006584,0.00003103,0.00000088,0,0.00000079,0.00012515,0.00000001,0.0003538,0.00011063,0,0,0.00000013,0,0,0,0,0.00000096,0,0.00000003,0.00028846,0.37379922,0,0.00000084,0.00123557,0.41870625,0.00101157,0,0.00000011,0.00474591,0.0003777,0.16603824,0,0.00000002,0,0,0.0024022,0,0.00097519,0.00002858,0,0.00009294,0,0,0.00000906,0,0.02945409,0.00000205
360Security	InterVoip	0.00024691,0.00000001,0.00006502,0.00003065,0.00000162,0,0.00000093,0.0002495,0.00000001,0.00034943,0.00010926,0,0,0.00000013,0,0,0,0,0.00000095,0,0.00000003,0.00100572,0.3685518,0,0.00000467,0.00135489,0.41352968,0.00667678,0,0.00000011,0.00468716,0.00037421,0.16358963,0,0.00000002,0,0,0.00779899,0,0.00215097,0.00002822,0,0.00009175,0,0,0.00000898,0,0.02908994,0.00000203
PaltalkScene	PaltalkScene	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
IFengNews	IFengNews	0.00000655,0,0.00000338,0.00000293,0.00000024,0,0.00000004,0.00005173,0,0.00001624,0.00000508,0,0,0.00000012,0,0,0,0,0.00000007,0,0.00000002,0.00079833,0.01712533,0,0.00000076,0.95067787,0.01921529,0.00004642,0,0.00000001,0.00198598,0.00002409,0.00760144,0,0.00000001,0,0,0.00060768,0,0.0001873,0.00000412,0,0.0002858,0,0,0.00000137,0,0.00135171,0.00000009
GoogleMap	InterVoip	0.0000744,0,0.00007025,0.00001617,0.00000178,0,0.00000874,0.00007426,0,0.00018441,0.0000779,0,0,0.00000011,0,0,0,0,0.00000489,0,0.00000002,0.00015731,0.33600096,0,0.00000664,0.00064444,0.46587853,0.00479764,0,0.00000043,0.00328442,0.00233828,0.1553097,0,0.00000001,0,0,0.00556637,0,0.00073322,0.00001519,0,0.00004842,0,0,0.00000714,0,0.02469727,0.00000107
9YinZhenJing	InterVoip	0.00014285,0,0.00006589,0.00028625,0.00000088,0,0.00000094,0.00012494,0.00000001,0.00035407,0.00011071,0,0,0.00000017,0,0,0,0,0.00000095,0,0.00000003,0.00030884,0.37344846,0,0.00000086,0.00123685,0.41902392,0.00101234,0,0.00000011,0.00474944,0.00037799,0.16576312,0,0.00000002,0,0,0.00240398,0,0.00097724,0.00002859,0,0.00009297,0,0,0.00000908,0,0.02947644,0.00000205
80sMovie	Hidemyass	0.00013144,0.00000002,0.00065445,0.00002797,0.00000476,0,0.00000069,0.0006245,0.00000001,0.00037476,0.00009582,0,0,0.00000012,0,0,0,0,0.0000133,0,0.00000006,0.00029609,0.43330064,0,0.00000204,0.00279025,0.36267455,0.00141836,0,0.00000026,0.00895434,0.0020817,0.14347168,0,0.00000002,0,0,0.00304852,0,0.00188543,0.00006854,0,0.00008047,0,0,0.00002112,0,0.03797631,0.00000178
HidemanVPN	InterVoip	0.00013568,0.00000002,0.00019029,0.00002949,0.00000215,0,0.00000208,0.00139571,0.00000017,0.00033629,0.00010515,0,0,0.00000013,0,0,0,0,0.00000091,0.00000001,0.00000129,0.0391711,0.35469759,0,0.00000083,0.00490538,0.39798471,0.00096151,0,0.00000011,0.00451097,0.00035901,0.15744014,0,0.00000002,0,0,0.00244893,0,0.00307628,0.00008516,0,0.00018659,0,0,0.0000242,0,0.03194614,0.00000195
GooglePlay	NetTalk	0.00005263,0,0.00002427,0.00030867,0.00000033,0,0.00000031,0.00009905,0,0.00013044,0.00004079,0,0,0.00000006,0,0,0,0,0.00000216,0,0.00000001,0.00010641,0.14899179,0,0.00000033,0.00045566,0.15436981,0.00037295,0,0.00000004,0.00179277,0.00013925,0.67679508,0,0.00000003,0,0,0.00233226,0,0.00075265,0.00002808,0,0.00003449,0,0,0.00000751,0,0.01316083,0.00000132
Hooq	eBay	0,0,0,0,0,0,0,0.99999991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00000009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
InterVoip	InterVoip	0,0,0,0.00000001,0,0,0,0.00000001,0,0.00000017,0,0,0,0,0,0,0,0,0,0,0,0.00000002,0,0,0,0,0.9984875,0,0,0,0,0,0.00147686,0,0,0,0,0.00000085,0,0.00000011,0,0,0.00000011,0,0,0.00000001,0,0.00003434,0
